ScGl_data_id,Site,Year,Tag,Transect,X-coord(m),Y-coord(m),Degrees,Direction,Height(cm),Width(cm),Fl,Br,Minis,PhotoNumber,Comments,X_coord_old,Y_coord_old
9131,"Pond (old)",2014,810.07,695,,,21,3.64,1,0.6,n,n,,,"22 cm SW of tag, 8?c",0,0
3396,"Pond (old)",2010,810.08,695,,,21,3.64,1.8,3,n,n,,,,0,0
3722,"Pond (old)",2011,810.08,695,,,21,3.64,1,3.2,n,n,,3615,,0,0
4018,"Pond (old)",2012,810.08,695,,,21,3.64,1,3.9,n,n,,,"9 o'cl",0,0
7171,"Pond (old)",2013,810.08,695,,,21,3.64,0.7,1.2,n,n,,,10o'c,0,0
9132,"Pond (old)",2014,810.08,695,,,21,3.64,1.4,1.4,n,n,,,"16 cm SW of tag, 10?c",0,0
3527,"Pond (old)",2010,821,695,,,60,1.29,2.2,4.6,y,n,,,,0,0
3742,"Pond (old)",2011,821,695,,,60,1.29,3,4.4,y,n,,3377,,0,0
4019,"Pond (old)",2012,821,695,,,60,1.29,2.4,5.1,y,n,,,,0,0
7172,"Pond (old)",2013,821,695,,,60,1.29,2.2,5.1,n,n,,,,0,0
9133,"Pond (old)",2014,821,695,,,60,1.29,0,0,n,n,,,,0,0
3366,"Pond (old)",2010,826,695,,,25,3.45,2.7,5.8,y,y,,2568,"slight browsing damage to spines; caterpiller next to it",0,0
3723,"Pond (old)",2011,826,695,,,25,3.45,2.2,5.3,y,n,,3616,,0,0
4020,"Pond (old)",2012,826,695,,,25,3.45,2.5,5,n,n,,,,0,0
7173,"Pond (old)",2013,826,695,,,25,3.45,2.1,5,n,n,,,,0,0
9134,"Pond (old)",2014,826,695,,,25,3.45,2,5.4,n,n,,,"in trans 2",0,0
3516,"Pond (old)",2010,828.02,695,0.46,2.85,0,2.25,1,0.5,n,n,,,"SE of .1",0,0
3587,"Pond (old)",2011,828.02,695,0.46,2.85,0,2.25,0.7,0.4,n,n,,3597,,0,0
4021,"Pond (old)",2012,828.02,695,0.46,2.85,0,2.25,,,n,n,,,mini,0,0
8879,"Pond (old)",2014,828.02,695,0.46,2.85,0,2.25,1,0.5,n,n,,,"(East) 16 cm S",0,0
3580,"Pond (old)",2010,828.03,695,0.46,2.85,0,2.25,1.5,0.5,n,n,,,"NE of primary",0,0
3588,"Pond (old)",2011,828.03,695,0.46,2.85,0,2.25,1.6,0.6,n,n,,3597,,0,0
4022,"Pond (old)",2012,828.03,695,0.46,2.85,0,2.25,,,n,n,,,mini,0,0
8880,"Pond (old)",2014,828.03,695,0.46,2.85,0,2.25,1,0.5,n,n,,,"(West) 18 cm S",0,0
3601,"Pond (old)",2011,828.04,695,0.46,2.85,0,2.25,0.8,0.4,n,n,,,"s of .03",0,0
4023,"Pond (old)",2012,828.04,695,0.46,2.85,0,2.25,,,n,n,,,mini,0,0
8881,"Pond (old)",2014,828.04,695,0.46,2.85,0,2.25,1,0.6,n,n,,,"S of .01 24 cm S",0,0
3604,"Pond (old)",2011,828.05,695,,,0,2.25,0.9,0.4,n,n,,3597,,0,0
4024,"Pond (old)",2012,828.05,695,,,0,2.25,,,n,n,,,mini,0,0
3605,"Pond (old)",2011,828.06,695,,,0,2.25,0.3,0.3,n,n,,3597,,0,0
4025,"Pond (old)",2012,828.06,695,,,0,2.25,,,n,n,,,mini,0,0
3522,"Pond (old)",2010,835,695,,,60,0.82,2.8,5.3,y,n,,,"upslope sickly yellow",0,0
3737,"Pond (old)",2011,835,695,,,60,0.82,2.9,5.2,y,n,,3380,upslope,0,0
4049,"Pond (old)",2012,835,695,,,60,0.82,3.1,5.5,y,n,,,,0,0
7191,"Pond (old)",2013,835,695,,,60,0.82,2.5,5.9,y,n,,,,0,0
9152,"Pond (old)",2014,835,695,,,60,0.82,4.4,6.4,y,n,,,,0,0
3523,"Pond (old)",2010,835.01,695,,,60,0.82,4.1,5.8,y,n,,,"downslope closest to nail, worm evidence",0,0
3738,"Pond (old)",2011,835.01,695,,,60,0.82,3.7,4.4,y,n,,3380,,0,0
4050,"Pond (old)",2012,835.01,695,,,60,0.82,2.6,5.4,y,n,,,"west, downslope",0,0
7192,"Pond (old)",2013,835.01,695,,,60,0.82,3.9,5.7,y,n,,,,0,0
9153,"Pond (old)",2014,835.01,695,,,60,0.82,5.2,6.6,y,n,2,,,0,0
3524,"Pond (old)",2010,835.02,695,,,60,0.82,3.6,4.4,y,n,,,,0,0
3741,"Pond (old)",2011,835.02,695,,,60,0.82,3.6,5.1,y,n,,3380,,0,0
4051,"Pond (old)",2012,835.02,695,,,60,0.82,3.4,5.9,y,n,,,,0,0
7193,"Pond (old)",2013,835.02,695,,,60,0.82,2.6,5.7,y,n,,,,0,0
9154,"Pond (old)",2014,835.02,695,,,60,0.82,3.6,6.2,y,n,,,,0,0
3510,"Pond (old)",2010,837.04,695,,,0,2.72,1,0.5,n,n,,,"slightly detached",0,0
3593,"Pond (old)",2011,837.04,695,,,0,2.72,0.9,0.9,n,n,,3599,,0,0
4052,"Pond (old)",2012,837.04,695,,,0,2.72,,,n,n,,,"none on N side of plant",0,0
9262,"Pond (old)",2014,837.04,695,,,0,2.72,2,0.5,n,n,,,,0,0
3511,"Pond (old)",2010,837.05,695,,,0,2.72,1,0.8,n,n,,,"removed/detached ( ~ 8 minis no measurement)",0,0
3594,"Pond (old)",2011,837.05,695,,,0,2.72,0.8,0.8,n,n,,3599,"7 minis E of dead primary",0,0
9263,"Pond (old)",2014,837.05,695,,,0,2.72,1.1,0.5,n,n,,,,0,0
4000,"Pond (old)",2011,837.06,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
9264,"Pond (old)",2014,837.06,695,,,0,2.72,1.4,1.2,n,n,,,,0,0
4001,"Pond (old)",2011,837.07,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
9265,"Pond (old)",2014,837.07,695,,,0,2.72,2,2.4,n,n,,,,0,0
4002,"Pond (old)",2011,837.08,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
4003,"Pond (old)",2011,837.09,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
4004,"Pond (old)",2011,837.1,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
4005,"Pond (old)",2011,837.11,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
4006,"Pond (old)",2011,837.12,695,,,0,2.72,0.3,0.3,n,n,,3599,mini,0,0
3536,"Pond (old)",2010,849,695,,,120,0.49,2.2,2.4,n,n,,,,0,0
3744,"Pond (old)",2011,849,695,,,120,0.49,3,3.3,n,n,,3381,,0,0
4053,"Pond (old)",2012,849,695,,,120,0.49,1.3,3,n,n,,,,0,0
7194,"Pond (old)",2013,849,695,,,120,0.49,1.9,3.7,y,n,,,,0,0
9155,"Pond (old)",2014,849,695,,,120,0.49,2.3,4.8,y,n,,,,0,0
3502,"Pond (old)",2010,872.04,695,,,5,1.48,1,1.3,n,n,,,,0,0
4058,"Pond (old)",2011,872.04,695,,,5,1.48,,,n,n,,,dead,0,0
3503,"Pond (old)",2010,872.05,695,,,5,1.48,0.9,1.1,n,n,,,,0,0
4059,"Pond (old)",2011,872.05,695,,,5,1.48,,,n,n,,,dead,0,0
3504,"Pond (old)",2010,872.06,695,,,5,1.48,1.2,1.4,n,n,,,,0,0
3606,"Pond (old)",2011,872.06,695,,,5,1.48,,,n,n,,,dead,0,0
3526,"Pond (old)",2010,877,695,,,70,1.92,1.6,3.4,n,n,,,"leaning over, yellow, stepped on",0,0
3743,"Pond (old)",2011,877,695,,,70,1.92,2.3,3,n,n,,3376,"yellow green",0,0
4056,"Pond (old)",2012,877,695,,,70,1.92,,,n,n,,,dead,0,0
7197,"Pond (old)",2013,877,695,,,70,1.92,0,0,n,n,,,gone,0,0
9158,"Pond (old)",2014,877,695,,,70,1.92,0,0,n,n,,,dead,0,0
3505,"Pond (old)",2010,879,695,,,340,2.51,3.2,5,y,n,,,,0,0
3773,"Pond (old)",2011,879,695,,,340,2.51,3.4,4.4,y,n,,3382,,0,0
4057,"Pond (old)",2012,879,695,,,340,2.51,3,4.4,n,n,,,,0,0
3538,"Pond (old)",2010,886.1,695,,,20,0.45,7,6.3,y,n,,,,0,0
4060,"Pond (old)",2012,886.1,695,,,20,0.45,,,n,n,,,"missing, 2011 too",0,0
3533,"Pond (old)",2010,890.05,695,,,10,2.35,1.7,0.7,n,n,,,"b/w primary and .4",0,0
3642,"Pond (old)",2011,890.05,695,,,10,2.35,,,n,n,,3606,,0,0
4061,"Pond (old)",2012,890.05,695,,,10,2.35,1.8,3.7,n,n,,,,0,0
3534,"Pond (old)",2010,890.06,695,,,10,2.35,1,0.4,n,n,,,"S of .4",0,0
3643,"Pond (old)",2011,890.06,695,,,10,2.35,1.8,1.2,n,n,,3606,,0,0
4062,"Pond (old)",2012,890.06,695,,,10,2.35,1.8,1.5,n,n,,,,0,0
3535,"Pond (old)",2010,890.07,695,,,10,2.35,1.9,1.4,n,n,,,,0,0
3644,"Pond (old)",2011,890.07,695,,,10,2.35,0.3,0.3,n,n,,3606,,0,0
4063,"Pond (old)",2012,890.07,695,,,10,2.35,,,n,n,,,gone,0,0
3581,"Pond (old)",2010,890.08,695,,,10,2.35,2.9,3.8,y,n,,,"detached SE of .7",0,0
3645,"Pond (old)",2011,890.08,695,,,10,2.35,,,n,n,,3606,,0,0
4064,"Pond (old)",2012,890.08,695,,,10,2.35,,,n,n,,,gone,0,0
3660,"Pond (old)",2011,890.09,695,,,10,2.35,0.9,0.4,n,n,,3606,,0,0
4065,"Pond (old)",2012,890.09,695,,,10,2.35,,,n,n,,,gone,0,0
3661,"Pond (old)",2011,890.1,695,,,10,2.35,0.9,0.4,n,n,,3606,"X5 little",0,0
3995,"Pond (old)",2011,890.11,695,,,10,2.35,0.3,0.3,n,n,,3606,,0,0
3996,"Pond (old)",2011,890.12,695,,,10,2.35,0.3,0.3,n,n,,3606,mini,0,0
3997,"Pond (old)",2011,890.13,695,,,10,2.35,0.3,0.3,n,n,,3606,mini,0,0
3998,"Pond (old)",2011,890.14,695,,,10,2.35,0.3,0.3,n,n,,3606,mini,0,0
3999,"Pond (old)",2011,890.15,695,,,10,2.35,0.3,0.3,n,n,,3606,mini,0,0
3230,"Pond (old)",2010,701.04,696,,,200,0.9,1.1,1.3,n,n,,543,"E of .3",0,0
3848,"Pond (old)",2011,701.04,696,,,200,0.9,,,n,n,,3722,"E of .03 dead",0,0
4066,"Pond (old)",2012,701.04,696,,,200,0.9,,,n,n,,,dead,0,0
7279,"Pond (old)",2013,701.04,696,,,200,0.9,0,0,n,n,,,gone,0,0
9267,"Pond (old)",2014,701.04,696,,,200,0.9,0,0,n,n,,,dead,0,0
3231,"Pond (old)",2010,701.05,696,,,200,0.9,1.2,1.4,n,n,,543,"E of .4",0,0
3849,"Pond (old)",2011,701.05,696,,,200,0.9,1.3,1.9,n,n,,3722,"E of .04",0,0
4067,"Pond (old)",2012,701.05,696,,,200,0.9,0.8,1.9,n,n,,,,0,0
7280,"Pond (old)",2013,701.05,696,,,200,0.9,0,0,n,n,,,gone,0,0
9268,"Pond (old)",2014,701.05,696,,,200,0.9,0,0,n,n,,,dead,0,0
3232,"Pond (old)",2010,701.06,696,,,200,0.9,0.9,0.6,n,n,,543,"between .4 and .5 (N)",0,0
3850,"Pond (old)",2011,701.06,696,,,200,0.9,0.4,0.4,n,n,,3722,"between .4 and .5 (N)",0,0
4068,"Pond (old)",2012,701.06,696,,,200,0.9,,,n,n,,,gone,0,0
7281,"Pond (old)",2013,701.06,696,,,200,0.9,0,0,n,n,,,gone,0,0
9269,"Pond (old)",2014,701.06,696,,,200,0.9,0,0,n,n,,,dead,0,0
3233,"Pond (old)",2010,701.07,696,,,200,0.9,0.8,0.7,n,n,,543,"W of .6",0,0
3851,"Pond (old)",2011,701.07,696,,,200,0.9,0.9,0.9,n,n,,3722,"W of .6",0,0
4069,"Pond (old)",2012,701.07,696,,,200,0.9,,,n,n,,,gone,0,0
7282,"Pond (old)",2013,701.07,696,,,200,0.9,0,0,n,n,,,gone,0,0
9270,"Pond (old)",2014,701.07,696,,,200,0.9,0,0,n,n,,,dead,0,0
3362,"Pond (old)",2010,711.12,696,,,320,2.05,1.6,3,n,n,,570,"12cm from primary (W)",0,0
3926,"Pond (old)",2011,711.12,696,,,320,2.05,1.7,2,n,n,,3671,"12cm from primary (W)",0,0
4073,"Pond (old)",2012,711.12,696,,,320,2.05,1.8,3,n,n,,,,0,0
11025,"Pond (old)",2015,711.12,696,,,320,2.05,0,0,n,n,,,"not found",0,0
4107,"Pond (old)",2012,711.13,696,,,320,2.05,1,1.9,n,n,,,,0,0
11026,"Pond (old)",2015,711.13,696,,,320,2.05,0,0,n,n,,,"not found",0,0
4108,"Pond (old)",2012,711.14,696,,,320,2.05,1.5,2.2,n,n,,,,0,0
11027,"Pond (old)",2015,711.14,696,,,320,2.05,0,0,n,n,,,"not found",0,0
4109,"Pond (old)",2012,711.15,696,,,320,2.05,1.5,0.9,n,n,,,,0,0
11028,"Pond (old)",2015,711.15,696,,,320,2.05,0,0,n,n,,,"not found",0,0
3964,"Pond (old)",2011,716.14,696,,,342,2.1,1,0.6,n,n,,"3656, 3657","W of .13, tucked between big",0,0
4075,"Pond (old)",2012,716.14,696,,,342,2.1,,,n,n,1,,mini,0,0
3965,"Pond (old)",2011,716.15,696,,,342,2.1,1,0.6,n,n,,"3656, 3657","W of .13, tucked between big",0,0
4076,"Pond (old)",2012,716.15,696,,,342,2.1,,,n,n,1,,mini,0,0
3365,"Pond (old)",2010,719.01,696,,,240,2.2,0.9,1.7,n,n,,551,"under rock, away from rebar",0,0
3870,"Pond (old)",2011,719.01,696,,,240,2.2,,,n,n,,3730,dead,0,0
11029,"Pond (old)",2015,719.01,696,,,240,2.2,1.3,2.5,n,n,,,,0,0
3204,"Pond (old)",2010,722.01,696,0.67,2.05,277,1.8,2.7,3.8,n,n,,559,"5cm S of primary",0,0
3898,"Pond (old)",2011,722.01,696,0.67,2.05,277,1.8,,,n,n,,,"dead, 5cm S of primary",0,0
9012,"Pond (old)",2014,722.01,696,0.67,2.05,277,1.8,0.8,0.9,n,n,,,,0,0
9331,"Pond (old)",2014,722.01,696,0.67,2.05,277,1.8,0.8,0.9,n,n,,,,0,0
11057,"Pond (old)",2015,722.01,696,0.67,2.05,277,1.8,1.1,0.8,n,n,,,,0,0
3224,"Pond (old)",2010,727.07,696,0.05,2.15,208,0.8,1,0.8,n,n,,542,"N of primary",0,0
3860,"Pond (old)",2011,727.07,696,0.05,2.15,208,0.8,1.2,0.6,n,n,,3723,"N of primary",0,0
4077,"Pond (old)",2012,727.07,696,0.05,2.15,208,0.8,1.2,1.3,n,n,,,,0,0
7285,"Pond (old)",2013,727.07,696,0.05,2.15,208,0.8,0.8,0.8,n,n,,,,0,0
9275,"Pond (old)",2014,727.07,696,0.05,2.15,208,0.8,1,1.5,n,n,,,,0,0
9108,"Pond (old)",2014,727.07,696,0.05,2.15,208,0.8,1,1.5,n,n,,,,0,0
3225,"Pond (old)",2010,727.08,696,0.05,2.15,208,0.8,1,0.6,n,n,,542,"N of .8, 5 minis NW of primary",0,0
3861,"Pond (old)",2011,727.08,696,0.05,2.15,208,0.8,0.7,0.7,n,n,,3723,"N of .8, 5 minis NW of primary",0,0
4078,"Pond (old)",2012,727.08,696,0.05,2.15,208,0.8,1,1.4,n,n,,,,0,0
7286,"Pond (old)",2013,727.08,696,0.05,2.15,208,0.8,0.8,0.7,n,n,,,,0,0
9109,"Pond (old)",2014,727.08,696,0.05,2.15,208,0.8,1,0.5,n,n,,,,0,0
9276,"Pond (old)",2014,727.08,696,0.05,2.15,208,0.8,1,0.5,n,n,,,,0,0
4007,"Pond (old)",2011,727.09,696,0.05,2.15,208,0.8,0.3,0.3,n,n,,3723,,0,0
4079,"Pond (old)",2012,727.09,696,0.05,2.15,208,0.8,,,n,n,1,,mini,0,0
7287,"Pond (old)",2013,727.09,696,0.05,2.15,208,0.8,0.8,0.6,n,n,,,,0,0
9277,"Pond (old)",2014,727.09,696,0.05,2.15,208,0.8,1.5,0.7,n,n,,,,0,0
9110,"Pond (old)",2014,727.09,696,0.05,2.15,208,0.8,1.5,0.7,n,n,,,,0,0
4008,"Pond (old)",2011,727.1,696,0.05,2.15,208,0.8,0.3,0.3,n,n,,3723,,0,0
4080,"Pond (old)",2012,727.1,696,0.05,2.15,208,0.8,,,n,n,1,,mini,0,0
7288,"Pond (old)",2013,727.1,696,0.05,2.15,208,0.8,1.1,1.4,n,n,,,,0,0
9111,"Pond (old)",2014,727.1,696,0.05,2.15,208,0.8,1.5,0.7,n,n,,,,0,0
9278,"Pond (old)",2014,727.1,696,0.05,2.15,208,0.8,1.5,0.7,n,n,,,,0,0
4009,"Pond (old)",2011,727.11,696,0.05,2.15,208,0.8,0.3,0.3,n,n,,3723,,0,0
4081,"Pond (old)",2012,727.11,696,0.05,2.15,208,0.8,,,n,n,1,,mini,0,0
7289,"Pond (old)",2013,727.11,696,0.05,2.15,208,0.8,1.1,0.9,n,n,,,,0,0
9279,"Pond (old)",2014,727.11,696,0.05,2.15,208,0.8,0.5,1.1,n,n,,,,0,0
9112,"Pond (old)",2014,727.11,696,0.05,2.15,208,0.8,0.5,1.1,n,n,16,,,0,0
4010,"Pond (old)",2011,727.12,696,,,208,0.8,0.3,0.3,n,n,,3723,,0,0
4082,"Pond (old)",2012,727.12,696,,,208,0.8,,,n,n,,,dead,0,0
7290,"Pond (old)",2013,727.12,696,,,208,0.8,1.3,2.2,n,n,,,,0,0
9280,"Pond (old)",2014,727.12,696,,,208,0.8,0,0,n,n,,,"Probably assigned wrong",0,0
4011,"Pond (old)",2011,727.13,696,,,208,0.8,0.3,0.3,n,n,,3723,,0,0
4083,"Pond (old)",2012,727.13,696,,,208,0.8,,,n,n,,,dead,0,0
7291,"Pond (old)",2013,727.13,696,,,208,0.8,2.2,1.7,n,n,,,,0,0
9281,"Pond (old)",2014,727.13,696,,,208,0.8,0,0,n,n,,,"Probably assigned wrong",0,0
3276,"Pond (old)",2010,753.01,696,,,310,1.7,2.5,4.4,n,n,,568,,0,0
3913,"Pond (old)",2011,753.01,696,,,310,1.7,,,n,n,,,dead,0,0
3202,"Pond (old)",2010,766.02,696,,,282,1.85,1.3,0.4,n,n,,509,"clockwise from .2 are 8 minis (not measured), one is 2.5cm SE of primary",0,0
3903,"Pond (old)",2011,766.02,696,,,282,1.85,0.8,0.8,n,n,,3637,"SE + 3 W minis",0,0
4084,"Pond (old)",2012,766.02,696,,,282,1.85,,,n,n,6,,"6 minis",0,0
11030,"Pond (old)",2015,766.02,696,,,282,1.85,0.9,0.8,n,n,,,,0,0
4012,"Pond (old)",2011,766.03,696,,,282,1.85,0.3,0.3,n,n,,3637,,0,0
4085,"Pond (old)",2012,766.03,696,,,282,1.85,,,n,n,,,dead,0,0
11031,"Pond (old)",2015,766.03,696,,,282,1.85,0.7,0.8,n,n,,,,0,0
4013,"Pond (old)",2011,766.04,696,,,282,1.85,0.3,0.3,n,n,,3637,,0,0
4086,"Pond (old)",2012,766.04,696,,,282,1.85,,,n,n,,,dead,0,0
11032,"Pond (old)",2015,766.04,696,,,282,1.85,1.2,1.2,n,n,,,,0,0
4014,"Pond (old)",2011,766.05,696,,,282,1.85,0.3,0.3,n,n,,3637,,0,0
4087,"Pond (old)",2012,766.05,696,,,282,1.85,,,n,n,,,dead,0,0
11033,"Pond (old)",2015,766.05,696,,,282,1.85,1.1,0.9,n,n,,,,0,0
11338,"Pond (old)",2015,766.06,696,282,1.85,,,1,0.9,n,n,,,,0,0
11339,"Pond (old)",2015,766.07,696,282,1.85,,,0.8,1,n,n,,,,0,0
11340,"Pond (old)",2015,766.08,696,282,1.85,,,1,0.9,n,n,,,,0,0
11341,"Pond (old)",2015,766.09,696,282,1.85,,,0.9,0.8,n,n,,,,0,0
11342,"Pond (old)",2015,766.1,696,282,1.85,,,1.4,0.7,n,n,,,,0,0
4089,"Pond (old)",2012,830.01,696,0.19,1.45,240,2.2,1,1.4,n,n,,,,0,0
7292,"Pond (old)",2013,830.01,696,0.19,1.45,240,2.2,0.8,1.9,n,n,,,,0,0
9073,"Pond (old)",2014,830.01,696,0.19,1.45,240,2.2,1.3,2.2,n,n,,,,0,0
4090,"Pond (old)",2012,830.02,696,0.19,1.45,240,2.2,1,1.1,n,n,,,,0,0
7293,"Pond (old)",2013,830.02,696,0.19,1.45,240,2.2,0.4,1.2,n,n,,,,0,0
9074,"Pond (old)",2014,830.02,696,0.19,1.45,240,2.2,2.3,1.6,n,n,,,,0,0
4097,"Pond (old)",2012,852.01,696,,,284,1.7,1,0.08,n,n,,,,0,0
11034,"Pond (old)",2015,852.01,696,,,284,1.7,0.5,1.5,n,n,,,,0,0
3330,"Pond (old)",2010,855,696,2,3.4,2,3.4,1.8,2.5,n,n,,577,,0,0
3778,"Pond (old)",2011,855,696,2,3.4,2,3.4,2.2,2.6,n,n,,3700,,0,0
4091,"Pond (old)",2012,855,696,2,3.4,2,3.4,1.7,3,n,n,,,,0,0
7294,"Pond (old)",2013,855,696,2,3.4,2,3.4,0.9,4.4,y,n,,,,0,0
9039,"Pond (old)",2014,855,696,2,3.4,2,3.4,1.8,3.6,n,n,,,,0,0
3338,"Pond (old)",2010,857,696,,,330,2.65,1.4,2,n,n,,572,"S of tag",0,0
3929,"Pond (old)",2011,857,696,,,330,2.65,1.6,2,n,n,,3666,,0,0
4092,"Pond (old)",2012,857,696,,,330,2.65,1.5,2.6,n,n,,,,0,0
7295,"Pond (old)",2013,857,696,,,330,2.65,1.8,2.8,n,n,,,,0,0
9282,"Pond (old)",2014,857,696,,,330,2.65,2.2,3.6,n,n,,,,0,0
9011,"Pond (old)",2014,857,696,,,330,2.65,2.4,3.5,n,n,,,,0,0
3339,"Pond (old)",2010,857.01,696,,,330,2.65,1.8,1.3,n,n,,572,"under Atriplex, W of tag",0,0
3928,"Pond (old)",2011,857.01,696,,,330,2.65,2,1.2,n,n,,3666,,0,0
4093,"Pond (old)",2012,857.01,696,,,330,2.65,1.7,1.4,n,n,,,,0,0
7296,"Pond (old)",2013,857.01,696,,,330,2.65,0,0,n,n,,,dead,0,0
9283,"Pond (old)",2014,857.01,696,,,330,2.65,0,0,n,n,,,dead,0,0
3301,"Pond (old)",2010,859.1,696,,,78,2,1.1,1.1,n,n,,,"2cm from .3,  3.2cm from .9",0,0
3814,"Pond (old)",2011,859.1,696,,,78,2,1.4,1.1,n,n,,3718,"2cm from .3,  3.2cm from .9",0,0
4095,"Pond (old)",2012,859.1,696,,,78,2,,,n,n,,,gone,0,0
3302,"Pond (old)",2010,859.11,696,,,78,2,0.8,0.5,n,n,,,"2.8cm from .10 and 2.3cm from .3, clockwise",0,0
3815,"Pond (old)",2011,859.11,696,,,78,2,1,0.3,n,n,,3718,"2.8cm from .10 and 2.3cm from .3, clockwise",0,0
4096,"Pond (old)",2012,859.11,696,,,78,2,,,n,n,7,,"+7 minis",0,0
3303,"Pond (old)",2010,859.12,696,,,78,2,0.8,0.5,n,n,,,"2.8cm near base clockwise",0,0
3816,"Pond (old)",2011,859.12,696,,,78,2,0.8,0.5,n,n,,3718,"2.8cm near base clockwise",0,0
4098,"Pond (old)",2012,859.12,696,,,78,2,,,n,n,,,mini,0,0
3304,"Pond (old)",2010,859.13,696,,,78,2,1,0.6,n,n,,,"1cm clockwise at base",0,0
3817,"Pond (old)",2011,859.13,696,,,78,2,0.6,0.6,n,n,,3719,"1cm clockwise at base",0,0
4099,"Pond (old)",2012,859.13,696,,,78,2,,,n,n,,,mini,0,0
3305,"Pond (old)",2010,859.14,696,,,78,2,1,0.5,n,n,,,adjacent,0,0
3818,"Pond (old)",2011,859.14,696,,,78,2,0.6,0.6,n,n,,3718,adj,0,0
4100,"Pond (old)",2012,859.14,696,,,78,2,,,n,n,,,mini,0,0
3306,"Pond (old)",2010,859.15,696,,,78,2,1.4,1.1,n,n,,,"under rock 0.4cm clockwise",0,0
3819,"Pond (old)",2011,859.15,696,,,78,2,1.9,1.4,n,n,,3718,"under rock 0.4cm clockwise",0,0
4101,"Pond (old)",2012,859.15,696,,,78,2,,,n,n,,,mini,0,0
3880,"Pond (old)",2011,861.04,696,0.94,1.8,252,1.75,0.3,0.3,n,n,,3633,"W of tag 2cm W of 861",0,0
4102,"Pond (old)",2012,861.04,696,0.94,1.8,252,1.75,,,n,n,,,dead,0,0
9013,"Pond (old)",2014,861.04,696,0.94,1.8,252,1.75,1,1.7,n,n,,,,0,0
9330,"Pond (old)",2014,861.04,696,0.94,1.8,252,1.75,1,1.7,n,n,,,,0,0
11048,"Pond (old)",2015,861.04,696,0.94,1.8,252,1.75,1.3,2.6,n,n,,,,0,0
4105,"Pond (old)",2012,865.02,696,,,257,1.9,1.5,1.7,n,n,,,,0,0
11345,"Pond (old)",2015,882.01,696,285,1.9,,,0.9,1,n,n,1,,,0,0
11346,"Pond (old)",2015,882.02,696,285,1.9,,,1,1.8,n,n,,,,0,0
11347,"Pond (old)",2015,882.03,696,285,1.9,,,0.7,1.1,n,n,,,,0,0
11343,"Pond (old)",2015,887.04,696,257,1.6,,,0.7,1.2,n,n,,,,0,0
3910,"Pond (old)",2011,887.08,696,,,257,1.6,0.3,0.3,n,n,,3634,"closest to tag W of",0,0
4103,"Pond (old)",2012,887.08,696,,,257,1.6,1,1.4,n,n,,,,0,0
11344,"Pond (old)",2015,887.08,696,257,1.6,,,0.9,0.8,n,n,,,,0,0
3311,"Pond (old)",2010,891.01,696,,,90,1.8,0.5,0.5,n,n,,525,"under dead one",0,0
3835,"Pond (old)",2011,891.01,696,,,90,1.8,,,n,n,,,dead,0,0
3312,"Pond (old)",2010,891.02,696,,,90,1.8,0.5,0.5,n,n,,525,"under dead one, adjacent",0,0
3836,"Pond (old)",2011,891.02,696,,,90,1.8,,,n,n,,3714,dead,0,0
3313,"Pond (old)",2010,891.03,696,,,90,1.8,1,0.9,n,n,,525,"under dead one, .8 cm clockwise",0,0
3837,"Pond (old)",2011,891.03,696,,,90,1.8,1.5,1.1,n,n,,3714,"S of dead",0,0
4104,"Pond (old)",2012,891.03,696,,,90,1.8,,,n,n,,,dead,0,0
3314,"Pond (old)",2010,891.04,696,,,90,1.8,0.5,0.5,n,n,,525,"under dead one",0,0
3838,"Pond (old)",2011,891.04,696,,,90,1.8,,,n,n,,3714,dead,0,0
3315,"Pond (old)",2010,891.05,696,,,90,1.8,0.2,0.2,n,n,,525,"downhill from main",0,0
3839,"Pond (old)",2011,891.05,696,,,90,1.8,,,n,n,,3714,dead,0,0
3316,"Pond (old)",2010,891.06,696,,,90,1.8,0.8,0.7,n,n,,525,"4cm W of dead one",0,0
3840,"Pond (old)",2011,891.06,696,,,90,1.8,,,n,n,,3714,dead,0,0
11348,"Pond (old)",2015,893.01,696,285,1.6,,,1.1,1,n,n,,,,0,0
3346,"Pond (old)",2010,899.04,696,,,340,2.1,1.7,1.2,n,n,,574,"S at base",0,0
3939,"Pond (old)",2011,899.04,696,,,340,2.1,1.5,1.5,n,n,,3658,"S at base",0,0
4106,"Pond (old)",2012,899.04,696,,,340,2.1,1.9,1.9,n,n,,,,0,0
3431,"Pond (old)",2010,805,698,,,275,3.2,3.5,5,y,n,,2539,,0,0
3991,"Pond (old)",2011,805,698,,,275,3.2,3.7,5.2,y,n,,3365,,0,0
4110,"Pond (old)",2012,805,698,,,275,3.2,2,5.3,y,n,2,,"+2 minis",0,0
7329,"Pond (old)",2013,805,698,,,275,3.2,4.2,5.4,y,n,,,,0,0
9332,"Pond (old)",2014,805,698,,,275,3.2,2.5,6.3,y,n,,,,0,0
7692,"Pond (old)",2013,805.01,698,275,3.2,,,0.5,0.7,n,n,,,,0,0
